id,model_year,model_type,mileage,condition,sale_price,sale_date,source
y00676,2017,911,33000,Fair,90000,2021-04-30,https://bringatrailer.com/listing/2017-porsche-911-carrera-c4s-7/
y00677,2010,911,98000,Fair,21208,2021-04-30,https://bringatrailer.com/listing/2010-porsche-cayenne-12/
y00678,1978,924,48000,Fair,7024,2021-04-30,https://bringatrailer.com/listing/1978-porsche-924-8/
y00679,1987,911,136000,Fair,65000,2021-04-30,https://bringatrailer.com/listing/1987-porsche-911-carrera-64/
y00680,1984,911,195000,Fair,36500,2021-05-01,https://bringatrailer.com/listing/1984-porsche-911-carrera-69/
y00681,2002,Boxster,72000,Fair,15769,2021-05-01,https://bringatrailer.com/listing/2002-porsche-boxster-s-57/
y00682,2001,Boxster,18000,Fair,25000,2021-05-02,https://bringatrailer.com/listing/2001-porsche-boxster-2-7-30/
y00683,2003,911,50000,Fair,36250,2021-05-03,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-59/
y00684,1999,911,99000,Fair,20000,2021-05-03,https://bringatrailer.com/listing/1999-porsche-911-carrera-189/
y00685,2019,911,994,Fair,260000,2021-05-03,https://bringatrailer.com/listing/2019-porsche-gt3-rs-weissach-15/
y00686,2002,911,23000,Fair,34500,2021-05-03,https://bringatrailer.com/listing/2002-porsche-911-carrera-cabriolet-9/
y00687,1979,911,176000,Fair,34000,2021-05-03,https://bringatrailer.com/listing/1979-porsche-911sc-targa-26/
y00688,1973,914,43000,Fair,20800,2021-05-04,https://bringatrailer.com/listing/1973-porsche-914-2-0-37/
y00689,2009,Cayman,84000,Fair,32147,2021-05-04,https://bringatrailer.com/listing/2009-porsche-cayman-s-7/
y00690,1987,911,71000,Fair,76000,2021-05-04,https://bringatrailer.com/listing/1987-porsche-911-carrera-67/
y00691,1997,911,91000,Fair,45000,2021-05-04,https://bringatrailer.com/listing/1997-porsche-carrera-4/
y00692,1980,911,68000,Fair,60000,2021-05-04,https://bringatrailer.com/listing/1980-porsche-911sc-targa-39/
y00693,1969,912,71000,Fair,62000,2021-05-04,https://bringatrailer.com/listing/1969-porsche-912-57/
y00694,2005,911,25000,Fair,59000,2021-05-04,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-71/
y00695,1991,911,66000,Fair,65500,2021-05-04,https://bringatrailer.com/listing/1991-porsche-911-carrera-4-targa-2/
y00696,1970,911,38000,Fair,54500,2021-05-04,https://bringatrailer.com/listing/1970-porsche-911t-36/
y00697,1991,911,12000,Fair,115000,2021-05-05,https://bringatrailer.com/listing/1991-porsche-911-carrera-2-45/
y00698,2012,Cayman,66000,Fair,57500,2021-05-05,https://bringatrailer.com/listing/2012-porsche-cayman-r-21/
y00699,2007,911,18000,Fair,51101,2021-05-05,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-48/
y00700,2010,911,16000,Fair,92000,2021-05-05,https://bringatrailer.com/listing/2010-porsche-911-turbo-6/
y00701,1987,911,140000,Fair,71000,2021-05-05,https://bringatrailer.com/listing/1987-porsche-911-carrera-targa-34/
y00702,1996,911,52000,Fair,127000,2021-05-05,https://bringatrailer.com/listing/1996-porsche-911-carrera-4s-46/
y00703,2006,911,47000,Fair,33000,2021-05-05,https://bringatrailer.com/listing/2006-porsche-cayenne-turbo-s-6/
y00704,2011,Boxster,7000,Fair,71500,2021-05-06,https://bringatrailer.com/listing/2011-porsche-boxster-spyder-44/
y00705,1974,911,69000,Fair,92000,2021-05-06,https://bringatrailer.com/listing/1974-porsche-911-49/
y00706,1979,930,56000,Fair,105000,2021-05-06,https://bringatrailer.com/listing/1979-porsche-930-turbo-57/
y00707,1966,911,14000,Fair,149000,2021-05-06,https://bringatrailer.com/listing/1966-porsche-911-coupe-19/
y00708,2001,Boxster,12000,Fair,16750,2021-05-06,https://bringatrailer.com/listing/2001-porsche-boxster-2-7-31/
y00709,2001,911,6000,Fair,71500,2021-05-06,https://bringatrailer.com/listing/2001-porsche-911-turbo-131/
y00710,2000,911,65000,Fair,35250,2021-05-06,https://bringatrailer.com/listing/2000-porsche-porsche-911-carrera-cabriolet/
y00711,2006,911,63000,Fair,45250,2021-05-06,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-82/
y00712,2001,Boxster,26000,Fair,15250,2021-05-06,https://bringatrailer.com/listing/2001-porsche-boxster-2-7-33/
y00713,1985,911,125000,Fair,61000,2021-05-07,https://bringatrailer.com/listing/1985-porsche-911-carrera-75/
y00714,1994,968,106000,Fair,15500,2021-05-07,https://bringatrailer.com/listing/1994-porsche-968-cabriolet-27/
y00715,1988,911,66000,Fair,70000,2021-05-07,https://bringatrailer.com/listing/1988-porsche-911-carrera-90/
y00716,1968,911,6000,Fair,65500,2021-05-07,https://bringatrailer.com/listing/1968-porsche-911-21/
y00717,1997,Boxster,50000,Fair,16750,2021-05-07,https://bringatrailer.com/listing/1997-porsche-boxster-34/
y00718,1978,911,150000,Fair,50000,2021-05-07,https://bringatrailer.com/listing/1978-porsche-911sc-42/
y00719,,914,26,Fair,8400,2021-05-07,https://bringatrailer.com/listing/1979-porsche-race-car-914-gt2/
y00720,1966,912,18000,Fair,53000,2021-05-08,https://bringatrailer.com/listing/1966-porsche-912-coupe-44/
y00721,1987,911,144000,Fair,74930,2021-05-08,https://bringatrailer.com/listing/1987-porsche-911-turbo-71/
y00722,2002,911,60000,Fair,66000,2021-05-08,https://bringatrailer.com/listing/2002-porsche-911-turbo-110/
y00723,1984,911,153000,Fair,37050,2021-05-08,https://bringatrailer.com/listing/1984-porsche-911-cabriolet-14/
y00724,1970,914,34000,Fair,22500,2021-05-08,https://bringatrailer.com/listing/1970-porsche-914-23/
y00725,2003,Boxster,48000,Fair,23500,2021-05-08,https://bringatrailer.com/listing/2003-porsche-boxster-28/
y00726,2000,Boxster,111000,Fair,12500,2021-05-08,https://bringatrailer.com/listing/2000-porsche-boxster-s-48/
y00727,2009,911,19000,Fair,79000,2021-05-09,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-29/
y00728,2002,911,51000,Fair,32500,2021-05-09,https://bringatrailer.com/listing/2002-porsche-911-carrera-4-cabriolet-22/
y00729,2003,911,95000,Fair,27263,2021-05-09,https://bringatrailer.com/listing/2003-porsche-911-carrera-51/
y00730,1956,356,13000,Excellent,300000,2021-05-10,https://bringatrailer.com/listing/1956-porsche-356a-outlaw-coupe/
y00731,2002,Boxster,35000,Fair,12000,2021-05-10,https://bringatrailer.com/listing/2002-porsche-boxster-s-52/
y00732,1999,911,107000,Fair,32500,2021-05-10,https://bringatrailer.com/listing/1999-porsche-911-carrera-195/
y00733,2004,911,26000,Fair,53500,2021-05-10,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-54/
y00734,2002,911,9000,Fair,56500,2021-05-10,https://bringatrailer.com/listing/2002-porsche-one-owner-carrera-targa-6-speed/
y00735,2007,Cayman,46000,Fair,30000,2021-05-10,https://bringatrailer.com/listing/2007-porsche-cayman-32/
y00736,1995,968,71000,Fair,42500,2021-05-10,https://bringatrailer.com/listing/1995-porsche-968-11/
y00737,2006,Cayman,6000,Fair,39750,2021-05-10,https://bringatrailer.com/listing/2006-porsche-6000-mile-one-owner-cayman-s/
y00738,2014,911,57000,Fair,51000,2021-05-10,https://bringatrailer.com/listing/2014-porsche-one-owner-cayenne-6-speed-manual/
y00739,1956,356,16000,Excellent,285000,2021-05-11,https://bringatrailer.com/listing/1956-porsche-356a-speedster-11/
y00740,1988,911,83000,Fair,95000,2021-05-11,https://bringatrailer.com/listing/1988-porsche-911-carrera-cabriolet-28/
y00741,1995,911,54000,Fair,61993,2021-05-11,https://bringatrailer.com/listing/1995-porsche-911-carrera-92/
y00742,1999,911,72000,Fair,30250,2021-05-11,https://bringatrailer.com/listing/1999-porsche-911-carrera-186/
y00743,1969,912,4000,Fair,41000,2021-05-11,https://bringatrailer.com/listing/1969-porsche-912-58/
y00744,2009,Boxster,51000,Fair,30000,2021-05-11,https://bringatrailer.com/listing/2009-porsche-boxster-s-7/
y00745,1956,956,,Fair,27250,2021-05-11,https://bringatrailer.com/listing/1956-allgaier-porsche-ap22-tractor/
y00746,2019,911,620,Fair,270000,2021-05-12,https://bringatrailer.com/listing/2019-porsche-gt3-rs-weissach-16/
y00747,1989,911,125000,Fair,66000,2021-05-12,https://bringatrailer.com/listing/1989-porsche-911-carrera-targa-26/
y00748,2002,911,103000,Fair,24574,2021-05-12,https://bringatrailer.com/listing/2002-porsche-911-carrera-73/
y00749,1964,356,42000,Fair,102356,2021-05-12,https://bringatrailer.com/listing/1964-porsche-356c-44/
y00750,1987,944,78000,Fair,17000,2021-05-12,https://bringatrailer.com/listing/1987-porsche-944s-26/
y00751,2007,Boxster,55000,Fair,26000,2021-05-12,https://bringatrailer.com/listing/2007-porsche-boxster-s-8/
y00752,2006,911,47000,Fair,40297,2021-05-12,https://bringatrailer.com/listing/2006-porsche-911-carrera-37/
y00753,1987,911,85000,Fair,75000,2021-05-13,https://bringatrailer.com/listing/1987-porsche-911-carrera-targa-33/
y00754,2006,911,33000,Fair,52500,2021-05-13,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-cabriolet-20/
y00755,2019,911,860,Fair,322000,2021-05-13,https://bringatrailer.com/listing/2019-porsche-gt2rs-weissach-2/
y00756,2004,911,33000,Fair,29000,2021-05-13,https://bringatrailer.com/listing/2004-porsche-911-carrera-34/
y00757,1985,944,72000,Fair,18750,2021-05-13,https://bringatrailer.com/listing/1985-porsche-944-54/
y00758,2000,Boxster,18000,Fair,18000,2021-05-13,https://bringatrailer.com/listing/2000-porsche-boxster-39/
y00759,1989,911,48000,Fair,195000,2021-05-14,https://bringatrailer.com/listing/1989-porsche-930-turbo-3-3-coupe/
y00760,2001,911,53000,Fair,25750,2021-05-14,https://bringatrailer.com/listing/2001-porsche-911-carrera-4-cabriolet-15/
y00761,1996,911,43000,Fair,116000,2021-05-14,https://bringatrailer.com/listing/1996-porsche-911-carrera-4s-47/
y00762,2006,911,52000,Fair,37997,2021-05-14,https://bringatrailer.com/listing/2006-porsche-carrera-4-cabroilet-6-speed-manual/
y00763,1997,911,43000,Fair,54000,2021-05-14,https://bringatrailer.com/listing/1997-porsche-911-carrera-cabriolet-45/
y00764,1974,911,24000,Fair,54411,2021-05-15,https://bringatrailer.com/listing/1974-porsche-911-69/
y00765,2014,911,34000,Fair,67500,2021-05-15,https://bringatrailer.com/listing/2014-porsche-911-74/
y00766,2006,911,81000,Fair,51000,2021-05-15,https://bringatrailer.com/listing/2006-porsche-911-carrera-4s-cabriolet-2/
y00767,,356,,Fair,30000,2021-05-15,https://bringatrailer.com/listing/1962-porsche-356-sunroof-hardtop/
y00768,2003,911,49000,Fair,27000,2021-05-16,https://bringatrailer.com/listing/2003-porsche-911-carrera-50/
y00769,1990,911,83000,Fair,42002,2021-05-16,https://bringatrailer.com/listing/1990-porsche-911-carrera-cabriolet-30/
y00770,2005,911,44000,Fair,32000,2021-05-16,https://bringatrailer.com/listing/2005-porsche-911-carrera-64/
y00771,1973,914,23000,Fair,14000,2021-05-16,https://bringatrailer.com/listing/1973-porsche-914-52/
y00772,2009,911,23000,Fair,62500,2021-05-17,https://bringatrailer.com/listing/2009-porsche-911-carrera-13/
y00773,2008,911,9000,Fair,206000,2021-05-17,https://bringatrailer.com/listing/2008-porsche-911-gt3-rs-14/
y00774,2005,911,44000,Fair,104000,2021-05-17,https://bringatrailer.com/listing/2005-porsche-911-turbo-s-49/
y00775,1969,912,5000,Excellent,110000,2021-05-18,https://bringatrailer.com/listing/1969-porsche-912-soft-window-targa-2/
y00776,2016,911,2300,Fair,187500,2021-05-18,https://bringatrailer.com/listing/2016-porsche-911-gt3rs-38/
y00777,1987,911,152000,Fair,54000,2021-05-18,https://bringatrailer.com/listing/1987-porsche-911-carrera-69/
y00778,1996,911,94000,Fair,84000,2021-05-18,https://bringatrailer.com/listing/1996-porsche-911-carrera-56/
y00779,2000,911,40000,Fair,81000,2021-05-18,https://bringatrailer.com/listing/2000-porsche-gt3/
y00780,2003,911,41000,Fair,57500,2021-05-18,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-60/
y00781,1993,911,40000,Fair,140000,2021-05-18,https://bringatrailer.com/listing/1993-porsche-911-carrera-7/
y00782,1970,911,20000,Excellent,139000,2021-05-19,https://bringatrailer.com/listing/1970-porsche-911s-coupe-13/
y00783,2016,Boxster,1300,Fair,95500,2021-05-19,https://bringatrailer.com/listing/2016-porsche-boxster-spyder-14/
y00784,2007,Boxster,38000,Fair,40000,2021-05-19,https://bringatrailer.com/listing/2007-porsche-boxster-s-9/
y00785,1989,911,34000,Fair,85000,2021-05-19,https://bringatrailer.com/listing/1989-porsche-911-carrera-40/
y00786,2008,911,56000,Fair,16900,2021-05-19,https://bringatrailer.com/listing/2008-porsche-cayenne-s-10/
y00787,1990,928,109000,Fair,21500,2021-05-19,https://bringatrailer.com/listing/1990-porsche-928-s4-15/
y00788,1992,911,20000,Fair,60500,2021-05-19,https://bringatrailer.com/listing/1992-porsche-911-cabriolet-4/
y00789,1999,911,62000,Fair,33000,2021-05-19,https://bringatrailer.com/listing/1999-porsche-911-carrera-194/
y00790,2009,911,44000,Fair,78500,2021-05-20,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-30/
y00791,1970,911,19000,Fair,120000,2021-05-20,https://bringatrailer.com/listing/1970-porsche-911e-17/
y00792,1997,911,57000,Fair,80000,2021-05-20,https://bringatrailer.com/listing/1997-porsche-911-turbo-25/
y00793,2018,911,2900,Fair,195000,2021-05-20,https://bringatrailer.com/listing/2018-porsche-gt3-57/
y00794,1988,911,72000,Fair,72500,2021-05-20,https://bringatrailer.com/listing/1988-porsche-911-carrera-cabriolet-30/
y00795,2007,911,15000,Fair,56125,2021-05-20,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-cabriolet-2/
y00796,1979,930,54000,Fair,157500,2021-05-20,https://bringatrailer.com/listing/1979-porsche-930-turbo-61/
y00797,2003,911,102000,Fair,48996,2021-05-20,https://bringatrailer.com/listing/2003-porsche-911-turbo-84/
y00798,1997,Boxster,31000,Fair,13750,2021-05-20,https://bringatrailer.com/listing/1997-porsche-boxster-37/
y00799,1992,911,71000,Fair,93000,2021-05-21,https://bringatrailer.com/listing/1992-porsche-911-carrera-2/
y00800,1975,911,69000,Fair,51000,2021-05-21,https://bringatrailer.com/listing/1975-porsche-911-s-silver-anniversary-9/
y00801,2005,911,71000,Fair,40500,2021-05-21,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-72/
y00802,1995,911,63000,Fair,66000,2021-05-21,https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-55/
y00803,2014,911,34000,Fair,123456,2021-05-21,https://bringatrailer.com/listing/2014-porsche-911-targa-4s/
y00804,1964,356,8000,Fair,127000,2021-05-21,https://bringatrailer.com/listing/1964-porsche-356c-cabriolet-4/
y00805,2006,911,26000,Fair,56997,2021-05-21,https://bringatrailer.com/listing/2006-porsche-911-carrera-4s-27/
y00806,2002,Boxster,46000,Fair,23500,2021-05-21,https://bringatrailer.com/listing/2002-porsche-boxster-s-59/
y00807,1993,928,91000,Fair,53500,2021-05-22,https://bringatrailer.com/listing/1993-porsche-928-gts-25/
y00808,1967,912,39000,Fair,44000,2021-05-22,https://bringatrailer.com/listing/1967-porsche-912-coupe-25/
y00809,1984,911,129000,Fair,44000,2021-05-22,https://bringatrailer.com/listing/1984-porsche-911-carrera-cabriolet/
y00810,2010,911,53000,Fair,58500,2021-05-23,https://bringatrailer.com/listing/2010-porsche-911-carrera-s-15/
y00811,1976,914,21000,Fair,28000,2021-05-23,https://bringatrailer.com/listing/1976-porsche-914-40/
y00812,2016,Cayman,7700,Fair,88000,2021-05-23,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-58/
y00813,2008,Cayman,34000,Fair,50000,2021-05-23,https://bringatrailer.com/listing/2008-porsche-cayman-s-sport-special-edition/
y00814,1981,911,51000,Fair,57500,2021-05-23,https://bringatrailer.com/listing/1981-porsche-911sc-targa-19/
y00815,2003,911,84000,Fair,36000,2021-05-23,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-58/
y00816,1980,911,50000,Fair,94500,2021-05-23,https://bringatrailer.com/listing/1980-porsche-911-hot-rod-back-date/
y00817,1980,911,57000,Fair,74500,2021-05-24,https://bringatrailer.com/listing/1980-porsche-911sc-56/
y00818,2004,Boxster,23000,Fair,19000,2021-05-24,https://bringatrailer.com/listing/2004-porsche-boxster-8/
y00819,2002,911,21000,Fair,80000,2021-05-24,https://bringatrailer.com/listing/2002-porsche-911-turbo-111/
y00820,2007,911,36000,Fair,69500,2021-05-24,https://bringatrailer.com/listing/2007-porsche-911-turbo-100/
y00821,1989,911,68000,Fair,68000,2021-05-24,https://bringatrailer.com/listing/1989-porsche-911-carrera-43/
y00822,2008,911,34000,Fair,159000,2021-05-25,https://bringatrailer.com/listing/2008-porsche-911-gt2-16/
y00823,1988,911,99000,Fair,41500,2021-05-25,https://bringatrailer.com/listing/1988-porsche-911-carrera-cabriolet-29/
y00824,1984,911,117000,Fair,50000,2021-05-25,https://bringatrailer.com/listing/1984-porsche-911-carrera-targa-19/
y00825,1988,911,26000,Fair,188888,2021-05-25,https://bringatrailer.com/listing/1988-porsche-911-turbo-cabriolet-slant-nose/
y00826,1977,911,53000,Fair,73750,2021-05-25,https://bringatrailer.com/listing/1977-porsche-911-22-2/
y00827,2004,911,57000,Fair,25000,2021-05-25,https://bringatrailer.com/listing/2004-porsche-cayenne-12/
y00828,1999,911,49000,Fair,36000,2021-05-25,https://bringatrailer.com/listing/1999-porsche-911-carrera-4-30/
y00829,1963,356,3000,Fair,123000,2021-05-25,https://bringatrailer.com/listing/1963-porsche-356b-super-90-coupe-5/
y00830,1965,356,92000,Fair,67166,2021-05-26,https://bringatrailer.com/listing/1965-porsche-356c-coupe-29/
y00831,2014,911,27000,Fair,46000,2021-05-26,https://bringatrailer.com/listing/2014-porsche-cayenne-9/
y00832,1990,911,26000,Fair,62500,2021-05-26,https://bringatrailer.com/listing/1990-porsche-911-carrera-46/
y00833,2001,911,53000,Fair,28250,2021-05-26,https://bringatrailer.com/listing/2001-porsche-911-carrera-cabriolet-31/
y00834,2003,911,34000,Fair,53700,2021-05-26,https://bringatrailer.com/listing/2003-porsche-911-turbo-81/
y00835,1975,914,78000,Fair,14500,2021-05-26,https://bringatrailer.com/listing/1975-porsche-914-2-0-20/
y00836,2016,911,8000,Fair,146000,2021-05-26,https://bringatrailer.com/listing/2016-porsche-911-gt3rs-39/
y00837,1987,911,250000,Fair,44750,2021-05-26,https://bringatrailer.com/listing/1987-porsche-911-carrera-61/
y00838,2007,Cayman,47000,Fair,37987,2021-05-26,https://bringatrailer.com/listing/2007-porsche-cayman-s-48/
y00839,2009,911,155000,Fair,30750,2021-05-27,https://bringatrailer.com/listing/2009-porsche-cayenne-gts-25/
y00840,1969,911,77000,Fair,44000,2021-05-27,https://bringatrailer.com/listing/1969-porsche-911t-27/
y00841,2017,911,21000,Fair,146000,2021-05-27,https://bringatrailer.com/listing/2017-porsche-911-turbo-s-coupe-8/
y00842,1999,911,25000,Fair,28501,2021-05-27,https://bringatrailer.com/listing/1999-porsche-911-carrera-197/
y00843,2009,911,81000,Fair,45250,2021-05-27,https://bringatrailer.com/listing/2009-porsche-911-carrera-cabriolet-6/
y00844,2006,Boxster,56000,Fair,42000,2021-05-28,https://bringatrailer.com/listing/2006-porsche-boxster-s-11/
y00845,1973,911,,Fair,132000,2021-05-28,https://bringatrailer.com/listing/1973-porsche-911e-coupe-14/
y00846,2002,Boxster,24000,Fair,20250,2021-05-28,https://bringatrailer.com/listing/2002-porsche-boxster-s-60/
y00847,2018,911,1200,Fair,285000,2021-05-28,https://bringatrailer.com/listing/2018-porsche-gt3-touring-12/
y00848,1991,911,68000,Fair,61500,2021-05-28,https://bringatrailer.com/listing/1991-porsche-911-carrera-48/
y00849,1976,912,600,Fair,56500,2021-05-28,https://bringatrailer.com/listing/1976-porsche-912e-34/
y00850,1964,356,74000,Fair,65500,2021-05-28,https://bringatrailer.com/listing/1964-porsche-356c-45/
y00851,1978,911,41000,Fair,52000,2021-05-28,https://bringatrailer.com/listing/1978-porsche-911sc-targa-31/
y00852,2007,911,24000,Fair,66000,2021-05-28,https://bringatrailer.com/listing/2007-porsche-911-carrera-4s-cabriolet-7/
y00853,1974,911,55000,Fair,43500,2021-05-29,https://bringatrailer.com/listing/1974-porsche-911-67/
